"조회일자","지역(시)","지역(군)","평균 기온(°C)","최고 기온(°C)","최저 기온(°C)","전년 기온(°C)","평년 기온(°C)","평년 최고 기온(°C)","평년 최저 기온(°C)","평균 강수량(mm)","전년 강수량(mm)","평년 강수량(mm)","평균 일조시간(hr)","전년 일조시간(hr)","평년 일조시간(hr)","평균 일사량(MJ/㎡)","전년 일사량(MJ/㎡)","평년 일사량(MJ/㎡)","평균 습도(%)","전년 습도(%)","평년 습도(%)","평균 운량(1/10)","전년 운량(1/10)","평년 운량(1/10)","평균 적설량(cm)","전년 적설량(cm)","평년 적설량(cm)","평균 순간최대풍속(m/s)","전년 순간최대풍속(m/s)","평년 순간최대풍속(m/s)"
"20241230","강원도","춘천시","3.3","8.8","-1.8","-2.0","-4.1","1.4","-9.1","0.1","9.9","0.6","0.9","0.0","5.1","4.23","0.84","0.0","69.6","92.9","70.5","6.1","5.5","0.0","0.0","0.0","0.0","8.4","2.8","1.0"
"20241230","강원도","철원군","4.0","7.9","-3.1","-1.3","-5.5","0.6","-11.5","0.0","8.5","0.6","2.5","0.0","5.2","4.9","0.61","0.0","66.4","96.8","69.4","5.8","6.4","0.0","0.0","0.0","0.0","9.9","1.6","1.2"
"20241230","강원도","속초시","7.0","10.2","3.0","2.2","0.8","5.0","-3.2","0.0","0.7","0.5","3.5","0.0","6.2","4.88","0.0","0.0","45.8","73.1","45.7","6.0","8.6","0.0","0.0","0.0","0.0","13.3","6.0","2.6"
"20241230","강원도","원주시","4.9","8.8","0.3","-0.3","-3.3","2.2","-8.2","0.0","11.3","0.6","1.1","0.0","5.1","4.06","0.58","0.0","63.6","90.5","66.3","7.6","6.8","0.0","0.0","0.0","0.0","8.2","2.7","0.9"
"20241230","강원도","영월군","4.0","7.3","-0.7","-1.7","-3.8","2.3","-9.5","0.1","5.2","0.4","0.6","0.0","5.8","0.0","0.0","0.0","65.4","93.4","65.1","9.4","6.0","0.0","0.0","0.0","0.0","7.5","2.3","1.2"
"20241230","강원도","평창군","0.3","2.2","-2.5","-3.3","-6.5","-1.2","-11.6","0.0","2.3","0.8","0.6","0.0","6.5","4.25","2.06","0.0","74.9","91.6","65.1","7.9","7.9","0.0","0.0","0.0","0.0","22.3","5.4","5.2"
"20241230","강원도","태백시","2.1","4.0","-1.0","-1.5","-4.1","1.5","-9.1","0.0","5.6","0.3","0.0","1.0","5.7","0.0","0.0","0.0","62.9","81.9","56.5","9.6","6.0","0.0","0.0","0.0","0.0","16.5","4.7","1.6"
"20241230","강원도","동해시","7.2","10.4","1.3","5.5","1.9","6.4","-2.2","0.0","0.4","0.7","1.9","0.8","6.3","4.92","0.0","0.0","46.6","64.4","43.6","7.9","7.4","0.0","0.0","0.0","0.0","10.1","4.3","2.8"
"20241230","강원도","인제군","3.9","6.4","-2.1","-1.3","-4.3","1.6","-9.8","0.1","6.8","0.5","0.2","0.0","4.9","0.0","0.0","0.0","63.9","94.0","66.1","8.4","7.1","0.0","0.0","0.0","0.0","10.9","1.9","1.7"
"20241230","강원도","홍천군","2.2","8.5","-1.6","-2.3","-4.8","1.8","-10.4","0.0","8.5","0.4","1.5","0.0","5.1","0.0","0.0","0.0","69.9","94.1","67.6","7.3","4.5","0.0","0.0","0.0","0.0","5.8","2.4","0.9"
"20241229","강원도","춘천시","-2.9","4.7","-11.1","-2.6","-4.2","1.4","-9.1","0.0","0.0","0.6","7.3","5.9","5.2","10.1","8.26","0.0","62.4","79.8","70.2","2.6","1.9","0.0","0.0","0.0","0.0","5.1","4.1","1.0"
"20241229","강원도","철원군","-4.4","2.4","-14.1","-1.4","-5.6","0.5","-11.4","0.0","0.0","0.6","7.2","6.1","5.3","10.28","7.75","0.0","63.0","80.3","68.7","3.6","4.8","0.0","0.0","0.0","0.0","4.9","4.4","1.2"
"20241229","강원도","속초시","3.0","7.0","-2.1","3.0","0.9","5.2","-3.2","0.0","0.0","0.8","8.9","8.4","6.2","10.16","0.0","0.0","30.4","50.0","45.2","3.3","1.1","0.0","0.0","0.0","0.0","14.6","4.8","2.6"
"20241229","강원도","원주시","-0.5","4.3","-7.0","-0.4","-3.4","2.1","-8.2","0.0","0.0","0.5","7.6","8.3","5.3","10.17","10.47","0.0","57.1","74.9","65.9","4.4","1.5","0.0","0.0","0.0","0.0","4.9","4.6","0.9"
"20241229","강원도","영월군","-1.4","4.4","-8.4","-1.0","-3.8","2.5","-9.6","0.0","0.0","0.3","8.1","7.2","6.0","0.0","0.0","0.0","58.9","77.9","64.9","4.1","1.4","0.0","0.0","0.0","0.0","5.7","4.8","1.2"
"20241229","강원도","평창군","-4.9","-1.5","-10.2","-4.1","-6.4","-1.1","-11.7","0.0","0.0","0.8","8.5","8.5","6.5","10.76","11.6","0.0","58.9","76.6","64.3","4.0","0.8","0.0","0.0","0.0","0.0","12.8","10.2","5.0"
"20241229","강원도","태백시","-2.5","2.1","-7.4","-2.8","-4.0","1.7","-9.2","0.0","0.0","0.3","0.0","6.9","5.8","0.0","0.0","0.0","53.3","68.0","55.5","3.5","0.9","0.0","0.0","0.0","0.0","9.5","4.0","1.5"
"20241229","강원도","동해시","3.2","9.1","-0.7","4.8","2.0","6.5","-2.1","0.0","0.0","0.6","8.4","8.5","6.3","10.72","0.0","0.0","34.6","51.1","43.5","1.8","0.5","0.0","0.0","0.0","0.0","10.8","3.8","2.8"
"20241229","강원도","인제군","-4.3","2.2","-12.5","-99.0","-4.4","1.6","-9.9","0.0","0.0","0.5","7.2","0.0","5.0","0.0","0.0","0.0","61.8","0.0","66.1","4.0","0.0","0.0","0.0","0.0","0.0","9.3","7.0","1.6"
"20241229","강원도","홍천군","-3.8","3.5","-11.6","-2.4","-4.8","1.8","-10.4","0.0","0.0","0.4","5.8","5.7","5.2","0.0","0.0","0.0","64.0","78.5","67.2","3.6","1.1","0.0","0.0","0.0","0.0","3.7","3.7","0.9"
"20241228","강원도","춘천시","-5.0","0.2","-11.2","-2.4","-4.2","1.5","-9.0","0.0","0.0","0.6","7.7","3.9","5.1","10.04","6.1","0.0","52.4","81.4","70.4","0.0","2.9","0.0","0.0","0.0","0.0","7.4","3.9","1.0"
"20241228","강원도","철원군","-6.8","-1.3","-12.6","-3.5","-5.4","0.7","-11.2","0.0","0.0","0.6","8.2","5.7","5.4","10.14","7.3","0.0","55.9","82.5","68.3","0.3","3.1","0.0","0.0","0.0","0.0","7.0","5.6","1.2"
"20241228","강원도","속초시","-0.7","2.1","-5.2","2.4","1.0","5.3","-3.1","0.0","0.0","0.9","8.8","6.5","6.2","10.27","0.0","0.0","26.8","53.0","44.9","0.4","2.3","0.0","0.0","0.0","0.0","17.5","12.2","2.4"
"20241228","강원도","원주시","-2.8","0.4","-6.3","0.7","-3.3","2.2","-8.0","0.0","0.0","0.5","8.7","7.5","5.4","10.73","9.07","0.0","46.3","72.4","65.4","0.0","2.1","0.0","0.0","0.0","0.0","7.0","4.2","0.9"
"20241228","강원도","영월군","-3.7","0.1","-7.4","-0.5","-3.7","2.6","-9.4","0.0","0.0","0.4","8.5","6.9","6.1","0.0","0.0","0.0","46.1","73.6","65.1","0.0","0.4","0.0","0.0","0.0","0.0","7.6","5.7","1.1"
"20241228","강원도","평창군","-9.3","-5.9","-12.9","-3.6","-6.4","-0.9","-11.6","0.0","0.0","0.8","8.8","6.0","6.6","11.04","10.03","0.0","56.6","70.4","64.1","0.0","2.4","0.0","0.0","0.0","0.0","15.7","12.5","4.9"
"20241228","강원도","태백시","-6.8","-2.0","-9.8","-1.8","-4.0","1.9","-9.1","0.0","0.0","0.4","0.0","6.9","5.8","0.0","0.0","0.0","42.5","64.6","55.4","1.1","0.4","0.0","0.0","0.0","0.0","10.4","6.5","1.4"
"20241228","강원도","동해시","-0.2","3.9","-3.0","4.9","2.1","6.7","-2.0","0.0","0.0","0.5","8.4","7.1","6.3","11.05","0.0","0.0","27.1","54.8","43.8","0.0","2.0","0.0","0.0","0.0","0.0","15.9","7.4","2.7"
"20241228","강원도","인제군","-5.0","-1.9","-8.7","-1.7","-4.4","1.7","-9.9","0.0","0.0","0.5","7.2","5.3","5.0","0.0","0.0","0.0","45.4","76.8","66.9","0.0","2.0","0.0","0.0","0.0","0.0","9.5","7.4","1.6"
"20241228","강원도","홍천군","-5.4","-0.6","-9.5","-1.7","-4.8","1.9","-10.2","0.0","0.0","0.4","5.8","5.2","5.2","0.0","0.0","0.0","52.1","75.1","67.1","0.0","3.3","0.0","0.0","0.0","0.0","7.9","6.4","0.8"
"20241227","강원도","춘천시","-4.2","1.9","-11.4","-2.1","-3.8","1.9","-8.6","0.0","0.0","0.7","7.5","4.7","5.3","9.96","6.96","0.0","53.0","84.6","70.5","2.4","3.1","0.0","0.0","0.0","0.0","9.9","4.5","1.0"
"20241227","강원도","철원군","-6.6","-0.7","-13.8","-3.7","-5.1","1.1","-10.8","0.0","0.0","0.7","8.1","7.9","5.6","9.8","9.53","0.0","59.1","87.8","68.1","2.0","1.0","0.0","0.0","0.0","0.0","7.9","2.0","1.3"
"20241227","강원도","속초시","-0.9","2.8","-5.0","0.5","1.1","5.4","-2.9","0.0","0.0","1.3","8.9","8.3","6.2","10.08","0.0","0.0","29.0","65.3","46.1","1.0","3.3","0.0","0.0","0.0","0.0","15.6","4.2","2.5"
"20241227","강원도","원주시","-2.3","1.1","-6.7","0.0","-2.9","2.6","-7.5","0.0","0.0","0.6","8.4","8.4","5.4","10.51","9.3","0.0","49.0","77.9","65.2","3.0","0.0","0.0","0.0","0.0","0.0","7.1","2.0","0.9"
"20241227","강원도","영월군","-3.4","0.9","-8.6","-0.7","-3.4","2.8","-8.9","0.0","0.0","0.4","8.5","6.6","6.1","0.0","0.0","0.0","45.3","76.6","65.1","1.8","1.0","0.0","0.0","0.0","0.0","9.2","2.4","1.1"
"20241227","강원도","평창군","-8.7","-4.5","-13.0","-6.4","-6.2","-0.8","-11.3","0.0","0.0","1.4","8.7","8.2","6.6","10.92","10.86","0.0","55.8","84.3","64.7","1.6","0.4","0.0","0.0","0.0","0.0","17.6","4.7","4.9"
"20241227","강원도","태백시","-6.0","-1.7","-8.6","-3.4","-3.8","1.9","-8.7","0.0","0.0","0.7","0.0","6.9","5.8","0.0","0.0","0.0","41.6","74.0","56.5","1.4","0.9","0.0","0.0","0.0","0.0","10.5","4.3","1.4"
"20241227","강원도","동해시","0.4","4.9","-3.0","3.0","2.2","6.7","-1.9","0.0","0.0","0.6","8.4","8.3","6.3","10.93","0.0","0.0","27.4","65.6","44.6","0.1","2.8","0.0","0.0","0.0","0.0","15.3","5.0","2.7"
"20241227","강원도","인제군","-4.3","-0.8","-8.8","-3.2","-4.0","2.0","-9.4","0.0","0.0","0.5","7.2","7.0","5.0","0.0","0.0","0.0","44.8","83.9","67.2","2.9","1.0","0.0","0.0","0.0","0.0","12.5","3.3","1.6"
"20241227","강원도","홍천군","-4.4","0.6","-10.5","-2.3","-4.4","2.2","-9.7","0.0","0.0","0.4","5.8","5.6","5.2","0.0","0.0","0.0","52.0","83.0","67.2","2.9","0.5","0.0","0.0","0.0","0.0","7.5","2.5","0.9"
"20241226","강원도","춘천시","-99.0","-1.5","-5.0","-0.8","-3.4","2.3","-8.0","0.0","0.0","0.7","0.0","5.6","5.2","0.0","7.98","0.0","0.0","78.4","70.7","1.1","6.6","0.0","0.0","0.0","0.0","4.6","6.8","1.0"
"20241226","강원도","철원군","-2.3","2.2","-7.8","-0.7","-4.6","1.4","-10.1","0.0","0.0","0.7","7.6","5.8","5.5","9.72","8.43","0.0","60.8","81.5","68.5","1.1","5.5","0.0","0.0","0.0","0.0","8.0","6.9","1.3"
"20241226","강원도","속초시","3.3","7.3","-1.6","3.1","1.3","5.5","-2.6","0.0","0.0","1.4","8.5","7.4","6.0","9.63","0.0","0.0","30.8","48.3","47.7","1.4","3.6","0.0","0.0","0.0","0.0","18.0","17.1","2.5"
"20241226","강원도","원주시","1.2","4.1","-3.2","0.8","-2.5","2.9","-7.0","0.0","0.0","0.6","7.9","4.9","5.3","9.84","6.57","0.0","57.8","75.9","65.9","2.0","5.9","0.0","0.0","0.0","0.0","9.0","5.3","0.9"
"20241226","강원도","영월군","1.2","4.3","-3.5","0.7","-3.0","3.1","-8.4","0.1","0.0","0.5","7.0","7.0","6.0","0.0","0.0","0.0","51.4","73.4","65.5","3.0","5.3","0.0","0.0","0.0","0.0","9.8","9.4","1.1"
"20241226","강원도","평창군","-4.0","-0.9","-9.2","-3.9","-5.9","-0.7","-11.0","0.0","0.0","1.5","8.6","6.0","6.4","10.51","9.72","0.0","57.8","78.3","66.5","1.9","5.3","0.0","0.0","0.0","0.0","18.3","19.2","4.7"
"20241226","강원도","태백시","-1.6","3.0","-6.9","-1.9","-3.5","2.0","-8.3","0.0","0.0","0.7","0.0","5.7","5.6","0.0","0.0","0.0","46.8","62.9","57.8","2.1","4.3","0.0","0.0","0.0","0.0","13.1","9.2","1.4"
"20241226","강원도","동해시","5.0","9.3","0.3","4.5","2.4","6.8","-1.7","0.0","0.0","0.6","7.9","8.1","6.2","10.07","0.0","0.0","29.4","45.4","45.8","1.6","3.1","0.0","0.0","0.0","0.0","12.7","11.2","2.7"
"20241226","강원도","인제군","-0.1","2.3","-5.0","-0.3","-3.6","2.3","-8.8","0.2","0.0","0.6","6.7","2.9","4.9","0.0","0.0","0.0","50.3","74.0","67.7","1.9","6.0","0.0","0.0","0.0","0.0","10.6","12.3","1.6"
"20241226","강원도","홍천군","-0.5","3.4","-4.7","-1.6","-4.0","2.5","-9.1","0.0","0.0","0.5","5.7","2.0","5.0","0.0","0.0","0.0","54.3","82.6","67.5","1.5","6.8","0.0","0.0","0.0","0.0","8.6","6.4","0.9"
"20241225","강원도","춘천시","-99.0","-5.4","-5.7","-3.1","-2.9","2.7","-7.3","0.0","0.7","0.7","0.0","0.5","5.0","0.0","3.43","0.0","0.0","84.9","70.9","6.9","5.0","0.0","0.0","0.0","0.0","1.5","5.0","1.1"
"20241225","강원도","철원군","-2.3","3.3","-10.0","-4.2","-4.1","1.8","-9.5","1.1","0.3","0.7","3.4","1.5","5.4","6.19","1.99","0.0","81.6","89.5","69.0","7.6","6.0","0.0","0.0","0.0","0.0","8.4","4.4","1.3"
"20241225","강원도","속초시","4.1","6.4","0.3","1.1","1.6","5.8","-2.3","0.0","0.0","1.2","3.2","7.8","5.9","5.43","0.0","0.0","37.9","46.1","48.6","6.9","3.0","0.0","0.0","0.0","0.0","15.6","10.1","2.6"
"20241225","강원도","원주시","-0.7","4.1","-5.1","-2.2","-2.0","3.4","-6.4","0.0","0.0","0.6","3.5","0.2","5.2","6.08","2.6","0.0","69.0","82.4","66.4","8.6","5.6","0.0","0.0","0.0","0.0","4.8","3.1","0.9"
"20241225","강원도","영월군","-1.8","4.2","-8.2","-3.2","-2.4","3.6","-7.6","0.0","0.5","0.5","3.8","2.1","5.8","0.0","0.0","0.0","69.1","82.3","65.9","8.3","4.1","0.0","0.0","0.0","0.0","6.7","4.7","1.2"
"20241225","강원도","평창군","-4.1","-1.8","-8.4","-5.9","-5.5","-0.5","-10.4","0.0","0.0","1.4","3.8","4.9","6.3","6.57","10.09","0.0","72.1","80.1","67.7","8.3","4.5","0.0","0.0","0.0","0.0","19.5","14.2","4.8"
"20241225","강원도","태백시","-1.6","3.5","-7.5","-5.1","-3.2","2.2","-7.8","0.0","0.0","0.6","0.0","6.0","5.5","0.0","0.0","0.0","54.6","67.5","59.0","8.3","5.0","0.0","0.0","0.0","0.0","10.0","8.2","1.5"
"20241225","강원도","동해시","4.6","8.6","-0.3","2.1","2.7","7.0","-1.4","0.0","0.0","0.4","1.7","8.5","6.2","4.91","0.0","0.0","34.8","48.5","46.3","9.3","3.4","0.0","0.0","0.0","0.0","11.2","9.3","2.7"
"20241225","강원도","인제군","-2.2","2.6","-9.3","-1.4","-3.1","2.7","-8.1","0.9","0.9","0.6","2.3","1.0","4.8","0.0","0.0","0.0","74.3","76.6","68.1","8.3","4.6","0.0","0.0","0.0","0.0","10.2","7.6","1.6"
"20241225","강원도","홍천군","-1.9","3.6","-7.6","-3.8","-3.5","2.9","-8.4","0.1","0.2","0.5","2.3","0.0","5.0","0.0","0.0","0.0","72.3","87.4","67.9","8.3","6.1","0.0","0.0","0.0","0.0","4.3","4.0","0.9"
"20241224","강원도","춘천시","-99.0","4.2","-10.3","-5.4","-2.3","3.3","-6.7","0.0","0.0","0.9","6.0","6.6","4.8","8.66","9.1","0.0","0.0","72.9","71.7","2.5","1.6","0.0","0.0","0.0","0.0","4.0","5.8","1.1"
"20241224","강원도","철원군","-6.8","1.3","-14.0","-7.5","-3.4","2.4","-8.7","0.0","0.0","0.8","8.1","7.1","5.2","10.9","9.06","0.0","75.0","78.5","69.7","2.5","2.1","0.0","0.0","0.0","0.0","4.5","4.0","1.3"
"20241224","강원도","속초시","2.0","7.1","-1.5","-0.7","2.0","6.0","-1.8","0.0","0.0","1.5","8.8","7.4","5.9","9.93","0.0","0.0","33.1","41.5","50.8","1.5","3.0","0.0","0.0","0.0","0.0","7.6","8.1","2.6"
"20241224","강원도","원주시","-2.4","3.2","-7.8","-3.7","-1.3","4.0","-5.8","0.0","0.0","0.6","8.7","4.8","4.9","11.09","7.03","0.0","63.0","72.0","67.2","2.1","5.4","0.0","0.0","0.0","0.0","4.0","3.5","0.9"
"20241224","강원도","영월군","-3.8","3.8","-9.5","-4.5","-1.8","4.1","-6.9","0.0","0.0","0.6","8.6","4.4","5.5","0.0","0.0","0.0","64.5","73.3","67.1","2.0","5.1","0.0","0.0","0.0","0.0","3.6","5.4","1.2"
"20241224","강원도","평창군","-6.2","0.7","-13.4","-9.3","-5.1","-0.2","-9.7","0.0","0.0","1.5","8.7","8.2","6.1","11.06","10.59","0.0","60.3","77.4","69.9","2.4","3.3","0.0","0.0","0.0","0.0","9.4","12.0","4.9"
"20241224","강원도","태백시","-3.7","4.8","-8.9","-7.1","-2.8","2.3","-7.2","0.0","0.0","0.7","0.0","6.5","5.5","0.0","0.0","0.0","48.5","67.4","60.9","2.5","2.4","0.0","0.0","0.0","0.0","5.4","8.1","1.5"
"20241224","강원도","동해시","2.4","7.8","-2.0","1.0","3.0","7.2","-1.0","0.0","0.0","0.6","8.4","7.7","6.2","10.57","0.0","0.0","37.9","45.9","48.0","1.3","2.6","0.0","0.0","0.0","0.0","10.3","7.0","2.7"
"20241224","강원도","인제군","-5.8","2.5","-11.6","-6.3","-2.5","3.2","-7.3","0.0","0.0","0.8","7.1","6.1","4.6","0.0","0.0","0.0","73.4","73.8","68.5","2.3","2.9","0.0","0.0","0.0","0.0","5.1","8.6","1.7"
"20241224","강원도","홍천군","-4.8","2.9","-10.8","-5.7","-2.9","3.5","-7.7","0.0","0.0","0.6","5.7","4.0","4.8","0.0","0.0","0.0","69.6","74.1","68.6","2.4","2.3","0.0","0.0","0.0","0.0","3.9","4.0","0.9"
"20241223","강원도","춘천시","-4.5","5.5","-11.6","-9.6","-1.9","3.6","-6.3","0.0","0.0","1.1","7.6","7.6","4.7","9.72","10.06","0.0","70.3","64.3","72.7","0.0","1.9","0.0","0.0","0.0","0.0","6.0","3.1","1.1"
"20241223","강원도","철원군","-7.7","2.6","-15.5","-11.7","-3.0","2.8","-8.4","0.0","0.0","1.0","8.1","8.1","5.1","11.8","11.14","0.0","80.0","69.4","71.0","2.6","3.3","0.0","0.0","0.0","0.0","6.5","2.0","1.4"
"20241223","강원도","속초시","2.7","6.5","-1.4","-4.2","2.3","6.3","-1.4","0.0","0.0","1.9","8.8","8.4","5.8","10.14","0.0","0.0","28.5","31.0","51.8","0.0","3.3","0.0","0.0","0.0","0.0","14.3","6.7","2.6"
"20241223","강원도","원주시","-3.5","4.1","-9.9","-7.7","-1.0","4.4","-5.5","0.0","0.0","0.7","8.4","8.7","4.7","10.93","11.26","0.0","71.1","55.8","68.3","2.6","1.6","0.0","0.0","0.0","0.0","5.1","2.5","0.9"
"20241223","강원도","영월군","-4.4","4.6","-12.2","-8.5","-1.5","4.5","-6.6","0.0","0.0","0.7","8.6","8.6","5.2","0.0","0.0","0.0","64.6","60.4","68.7","1.1","1.8","0.0","0.0","0.0","0.0","8.9","3.4","1.2"
"20241223","강원도","평창군","-6.2","-1.2","-13.4","-12.2","-4.7","0.2","-9.4","0.0","0.0","1.6","8.7","8.7","5.9","11.04","10.93","0.0","61.0","55.0","70.4","0.0","3.4","0.0","0.0","0.0","0.0","14.7","11.1","4.8"
"20241223","강원도","태백시","-3.2","2.1","-9.8","-8.4","-2.3","2.6","-6.9","0.0","0.0","0.9","0.0","6.8","5.3","0.0","0.0","0.0","44.4","41.3","61.7","0.0","2.1","0.0","0.0","0.0","0.0","11.5","9.4","1.5"
"20241223","강원도","동해시","3.4","9.2","-2.3","-1.3","3.2","7.5","-0.9","0.0","0.0","0.9","8.4","8.7","5.9","10.9","0.0","0.0","28.3","29.3","49.0","0.0","1.9","0.0","0.0","0.0","0.0","13.1","7.4","2.7"
"20241223","강원도","인제군","-6.8","2.8","-13.9","-9.8","-2.1","3.5","-7.0","0.0","0.0","0.9","7.1","7.1","4.6","0.0","0.0","0.0","74.3","65.8","69.1","0.0","3.6","0.0","0.0","0.0","0.0","8.3","5.3","1.6"
"20241223","강원도","홍천군","-5.4","3.9","-12.5","-10.0","-2.5","3.9","-7.4","0.0","0.0","0.8","5.7","5.7","4.6","0.0","0.0","0.0","71.0","64.5","69.6","1.1","1.5","0.0","0.0","0.0","0.0","7.8","3.2","0.9"
"20241222","강원도","춘천시","-6.3","0.3","-11.5","-11.6","-2.0","3.6","-6.4","0.0","0.0","1.0","7.8","7.7","4.5","10.71","9.71","0.0","67.1","48.3","73.7","0.0","0.1","0.0","0.0","0.0","0.0","5.6","6.4","1.0"
"20241222","강원도","철원군","-10.1","-2.2","-16.9","-14.5","-3.0","3.0","-8.4","0.0","0.0","0.9","8.1","8.1","4.9","6.38","10.18","0.0","76.3","61.4","71.8","5.0","0.6","0.0","0.0","0.0","0.0","4.7","5.8","1.2"
"20241222","강원도","속초시","-0.7","4.4","-4.4","-8.4","2.6","6.6","-1.3","0.0","0.0","1.4","8.7","8.3","5.6","10.18","0.0","0.0","33.3","32.6","50.9","0.0","0.9","0.0","0.0","0.0","0.0","7.7","11.4","2.5"
"20241222","강원도","원주시","-4.4","-0.4","-8.1","-10.0","-0.9","4.5","-5.5","0.0","0.0","0.6","8.6","8.7","4.6","10.94","10.95","0.0","53.0","44.9","68.7","1.3","0.0","0.0","0.0","0.0","0.0","6.6","5.0","0.9"
"20241222","강원도","영월군","-5.4","-1.2","-9.0","-10.4","-1.6","4.6","-6.8","0.0","0.0","0.6","8.6","8.6","5.1","0.0","0.0","0.0","56.0","48.4","69.7","1.1","0.1","0.0","0.0","0.0","0.0","6.7","6.6","1.0"
"20241222","강원도","평창군","-10.0","-6.5","-13.9","-16.4","-4.5","0.5","-9.2","0.0","0.0","1.0","8.7","8.7","5.8","11.48","11.08","0.0","66.0","59.4","70.3","1.1","1.3","0.0","0.0","0.0","0.0","11.3","16.4","4.7"
"20241222","강원도","태백시","-6.9","-1.4","-10.2","-13.0","-2.1","3.0","-6.8","0.0","0.0","0.6","0.0","6.8","5.3","0.0","0.0","0.0","51.4","41.4","60.9","0.0","0.3","0.0","0.0","0.0","0.0","8.7","8.7","1.5"
"20241222","강원도","동해시","-0.2","4.4","-2.9","-4.8","3.4","7.7","-0.7","0.0","0.0","0.8","8.4","8.7","6.0","10.77","0.0","0.0","34.4","27.4","48.8","0.0","0.5","0.0","0.0","0.0","0.0","11.3","10.9","2.6"
"20241222","강원도","인제군","-8.4","-2.3","-13.2","-12.0","-2.1","3.7","-7.1","0.0","0.0","0.8","7.1","7.1","4.5","0.0","0.0","0.0","72.8","55.0","69.7","0.0","2.9","0.0","0.0","0.0","0.0","7.8","9.0","1.5"
"20241222","강원도","홍천군","-6.8","-1.0","-11.5","-11.9","-2.5","4.0","-7.5","0.0","0.0","0.8","5.8","5.8","4.6","0.0","0.0","0.0","66.1","52.8","70.2","0.0","0.0","0.0","0.0","0.0","0.0","6.3","6.5","0.8"
"20241221","강원도","춘천시","-1.3","2.1","-6.5","-10.9","-2.2","3.5","-6.8","1.9","0.0","0.9","3.8","7.7","4.5","6.83","9.72","0.0","76.3","45.1","73.5","7.1","0.6","0.0","0.0","0.0","0.0","9.0","8.1","0.9"
