"조회일자","지역(시)","지역(군)","평균 기온(°C)","최고 기온(°C)","최저 기온(°C)","전년 기온(°C)","평년 기온(°C)","평년 최고 기온(°C)","평년 최저 기온(°C)","평균 강수량(mm)","전년 강수량(mm)","평년 강수량(mm)","평균 일조시간(hr)","전년 일조시간(hr)","평년 일조시간(hr)","평균 일사량(MJ/㎡)","전년 일사량(MJ/㎡)","평년 일사량(MJ/㎡)","평균 습도(%)","전년 습도(%)","평년 습도(%)","평균 운량(1/10)","전년 운량(1/10)","평년 운량(1/10)","평균 적설량(cm)","전년 적설량(cm)","평년 적설량(cm)","평균 순간최대풍속(m/s)","전년 순간최대풍속(m/s)","평년 순간최대풍속(m/s)"
"20241226","인천","강화군","-0.9","5.1","-4.5","-0.2","-2.4","2.4","-7.1","0.0","0.0","0.5","8.1","0.0","5.8","0.0","0.0","0.0","57.4","81.5","64.2","0.9","3.0","0.0","0.0","0.0","0.0","11.7","8.6","1.6"
"20241225","인천","남구","2.7","6.1","-0.9","-0.3","-0.4","3.4","-3.8","0.0","0.2","0.6","3.4","3.7","6.0","6.79","6.35","0.0","67.8","74.6","62.6","6.9","4.6","3.3","0.0","0.7","0.0","9.5","8.3","3.3"
"20241225","인천","강화군","1.1","5.8","-5.0","-2.0","-2.0","2.8","-6.7","0.0","0.2","0.5","3.9","0.0","5.8","0.0","0.0","0.0","72.5","86.0","65.1","7.8","5.4","0.0","0.0","0.0","0.0","8.1","6.3","1.6"
"20241224","인천","남구","-0.4","3.4","-2.9","-2.5","0.3","4.1","-3.2","0.0","1.3","0.7","8.6","6.3","5.9","10.51","8.83","0.0","52.5","78.4","64.1","2.1","5.1","3.5","0.0","4.1","0.0","6.6","4.4","3.4"
"20241224","인천","강화군","-2.6","2.2","-6.6","-4.1","-1.3","3.5","-6.1","0.0","0.5","0.6","8.4","0.0","5.8","0.0","0.0","0.0","61.9","82.1","66.4","2.6","5.8","0.0","0.0","0.0","0.0","6.0","4.8","1.6"
"20241223","인천","남구","0.6","6.3","-3.4","-6.3","0.7","4.6","-2.8","0.0","0.0","0.9","7.2","7.4","5.9","9.64","9.8","0.0","58.9","57.0","65.1","2.3","4.1","3.6","0.0","0.0","0.0","8.6","6.2","3.3"
"20241223","인천","강화군","-1.7","5.3","-8.0","-8.0","-1.0","4.0","-5.8","0.0","0.0","0.8","7.4","0.0","5.8","0.0","0.0","0.0","66.1","62.0","67.7","1.0","5.5","0.0","0.0","0.0","0.0","7.4","4.1","1.6"
"20241222","인천","남구","-2.9","0.1","-6.0","-11.5","0.9","4.8","-2.5","0.0","0.0","0.9","8.7","8.7","5.8","10.78","10.82","0.0","52.1","56.3","65.2","0.0","0.0","3.9","0.0","0.1","0.0","12.3","14.4","3.1"
"20241222","인천","강화군","-3.9","0.0","-7.1","-12.1","-0.8","4.2","-5.7","0.0","0.0","0.7","8.4","0.0","5.6","0.0","0.0","0.0","56.4","57.3","68.2","0.0","0.6","0.0","0.0","0.0","0.0","11.6","11.0","1.5"
"20241221","인천","남구","-0.8","3.0","-4.2","-11.6","0.9","4.8","-2.6","1.9","0.0","0.7","2.9","8.7","5.8","4.27","10.95","0.0","72.1","60.8","64.2","5.6","0.5","3.8","0.2","0.3","0.0","12.3","10.4","3.1"
"20241221","인천","강화군","-1.5","1.8","-5.0","-12.0","-0.8","4.3","-5.9","4.9","0.0","0.6","5.2","0.0","5.7","0.0","0.0","0.0","71.8","59.9","67.2","4.1","0.9","0.0","0.0","0.0","0.0","11.9","8.5","1.5"
"20241220","인천","남구","1.7","5.3","-1.6","-7.8","0.6","4.5","-2.9","0.2","0.2","0.6","1.1","5.6","5.9","5.39","8.42","0.0","65.8","66.8","63.3","8.5","2.6","3.7","0.0","1.1","0.0","6.6","12.5","3.0"
"20241220","인천","강화군","-0.4","3.1","-5.2","-8.5","-1.2","3.9","-6.0","0.5","0.0","0.6","0.2","6.2","5.8","0.0","0.0","0.0","76.4","65.4","66.8","9.1","3.1","0.0","0.0","0.0","0.0","2.6","9.8","1.5"
"20241219","인천","남구","-2.3","2.6","-6.7","-3.9","0.2","4.0","-3.2","0.0","0.1","0.6","7.8","1.0","5.8","10.04","5.22","0.0","53.6","62.6","62.5","3.4","7.4","3.6","0.0","0.8","0.0","5.7","7.6","3.1"
"20241219","인천","강화군","-4.5","2.6","-10.5","-5.0","-1.5","3.5","-6.4","0.0","0.7","0.5","7.6","1.3","5.8","0.0","0.0","0.0","60.1","66.3","66.2","3.4","8.3","0.0","0.0","0.0","0.0","6.0","7.7","1.5"
"20241218","인천","남구","-3.7","-1.4","-5.5","-7.8","0.0","3.8","-3.3","0.0","0.0","0.5","8.6","3.1","5.7","10.7","6.58","0.0","45.9","44.9","61.7","0.0","6.5","3.7","0.0","0.0","0.0","8.5","7.9","3.2"
"20241218","인천","강화군","-4.3","-1.4","-7.9","-8.7","-1.6","3.3","-6.5","0.0","0.0","0.4","8.4","5.5","5.6","0.0","0.0","0.0","44.4","51.6","65.6","0.0","7.6","0.0","0.0","0.0","0.0","7.9","6.6","1.5"
"20241217","인천","남구","-0.5","2.6","-3.4","-9.7","0.0","3.7","-3.3","0.0","0.0","0.6","4.3","8.7","5.8","6.93","10.93","0.0","47.8","51.6","60.8","1.8","0.0","3.5","0.0","0.0","0.0","11.9","13.3","3.3"
"20241217","인천","강화군","-2.3","2.5","-6.0","-10.3","-1.6","3.1","-6.3","0.0","0.0","0.4","6.2","8.4","5.7","0.0","0.0","0.0","59.0","54.6","65.0","1.9","0.5","0.0","0.0","0.0","0.0","8.1","10.2","1.5"
"20241216","인천","남구","0.8","4.1","-2.0","-4.2","0.1","3.7","-3.2","0.0","0.3","0.7","2.7","1.6","5.7","5.11","5.45","0.0","58.5","71.8","60.7","3.8","6.4","3.5","0.0","0.8","0.0","7.2","18.5","3.3"
"20241216","인천","강화군","-2.7","2.8","-6.8","-5.1","-1.6","3.1","-6.3","0.5","0.0","0.6","2.6","3.9","5.5","0.0","0.0","0.0","78.9","70.3","65.2","3.5","6.1","0.0","0.0","0.0","0.0","5.5","17.9","1.5"
"20241215","인천","남구","1.3","4.8","-1.3","4.6","0.2","3.9","-3.1","0.0","27.3","0.8","5.6","0.0","5.7","8.07","1.19","0.0","57.9","94.8","60.1","2.1","10.0","3.5","0.0","0.0","0.0","12.8","10.4","3.4"
"20241215","인천","강화군","-0.7","5.3","-4.8","3.6","-1.4","3.3","-6.2","0.0","20.6","0.6","5.9","0.0","5.5","0.0","0.0","0.0","61.4","95.8","64.5","2.0","9.8","0.0","0.0","0.0","0.0","9.7","11.5","1.5"
"20241214","인천","남구","-0.6","1.8","-2.8","7.7","0.5","4.1","-2.8","0.0","17.0","0.8","8.6","0.0","5.8","10.6","1.17","0.0","51.3","85.8","59.7","1.5","10.0","3.6","0.0","0.0","0.0","9.5","10.7","3.3"
"20241214","인천","강화군","-2.5","2.1","-7.0","5.9","-1.3","3.5","-6.1","0.0","25.4","0.6","8.3","0.0","5.6","0.0","0.0","0.0","59.9","94.5","64.6","0.9","9.8","0.0","0.0","0.0","0.0","8.1","10.6","1.5"
"20241213","인천","남구","0.8","3.7","-1.1","7.0","0.6","4.3","-2.6","0.0","0.0","0.7","3.0","1.4","5.9","6.54","5.6","0.0","45.1","72.3","59.6","5.3","7.8","3.5","0.0","0.0","0.0","10.0","6.0","3.3"
"20241213","인천","강화군","-0.5","3.7","-3.7","5.4","-1.1","3.7","-5.8","0.0","0.0","0.5","2.9","1.8","5.8","0.0","0.0","0.0","50.6","81.4","64.5","5.0","6.6","0.0","0.0","0.0","0.0","7.2","4.5","1.5"
"20241212","인천","남구","0.1","3.3","-2.9","4.5","1.0","4.7","-2.4","0.0","0.0","0.8","5.9","3.9","5.6","9.42","6.26","0.0","43.1","77.0","60.9","4.5","5.1","3.9","0.0","0.0","0.0","7.6","9.3","3.3"
"20241212","인천","강화군","-0.2","3.6","-6.4","3.1","-0.8","4.1","-5.6","0.0","0.0","0.7","6.9","3.8","5.5","0.0","0.0","0.0","41.1","80.4","65.5","4.4","4.0","0.0","0.0","0.0","0.0","6.3","12.4","1.6"
"20241211","인천","남구","2.2","6.1","-0.5","8.5","1.2","5.0","-2.2","0.0","13.4","0.7","7.3","0.0","5.7","8.82","1.5","0.0","49.1","84.8","60.7","5.0","10.0","3.9","0.0","0.0","0.0","7.1","15.4","3.3"
"20241211","인천","강화군","1.9","5.9","-2.2","6.1","-0.5","4.4","-5.3","0.0","20.0","0.7","5.9","0.0","5.6","0.0","0.0","0.0","46.1","91.4","65.3","4.9","7.6","0.0","0.0","0.0","0.0","6.9","14.1","1.6"
"20241210","인천","남구","2.5","6.0","-1.3","9.1","1.5","5.2","-1.8","0.0","0.0","0.9","7.9","6.5","5.5","10.1","8.37","0.0","57.5","52.5","61.8","3.0","5.5","4.0","0.0","0.0","0.0","8.6","7.1","3.3"
"20241210","인천","강화군","1.0","6.2","-5.5","8.5","-0.1","4.6","-4.9","0.0","0.0","0.9","7.9","6.8","5.5","0.0","0.0","0.0","62.0","47.8","66.2","3.4","5.3","0.0","0.0","0.0","0.0","7.2","7.7","1.6"
"20241209","인천","남구","1.6","6.1","-2.9","12.2","1.8","5.4","-1.5","0.0","0.0","0.9","7.0","1.7","5.3","9.28","4.06","0.0","53.9","86.9","62.6","0.8","7.4","4.2","0.0","0.0","0.0","4.4","8.2","3.3"
"20241209","인천","강화군","-1.4","5.5","-6.4","12.2","0.2","4.8","-4.5","0.0","0.0","1.0","7.4","0.3","5.3","0.0","0.0","0.0","70.1","83.0","66.3","1.3","7.0","0.0","0.0","0.0","0.0","4.8","8.2","1.7"
"20241208","인천","남구","-0.4","3.1","-2.9","11.6","1.8","5.4","-1.6","0.0","0.0","1.2","8.6","7.8","5.3","10.99","8.92","0.0","46.8","72.8","62.7","0.0","0.1","4.3","0.0","0.0","0.0","10.2","13.1","3.2"
"20241208","인천","강화군","-1.5","3.4","-6.3","11.5","0.2","4.8","-4.6","0.0","0.0","1.3","8.5","4.4","5.2","0.0","0.0","0.0","51.0","77.0","66.4","0.0","3.1","0.0","0.0","0.0","0.0","8.6","15.1","1.6"
"20241207","인천","남구","-0.3","2.7","-2.1","7.2","1.7","5.3","-1.6","0.0","0.0","1.1","6.6","7.8","5.4","9.97","9.37","0.0","57.4","63.0","61.6","1.0","0.9","4.1","0.0","0.0","0.0","11.0","10.1","3.3"
"20241207","인천","강화군","-1.5","2.7","-5.7","6.0","0.2","4.8","-4.6","0.0","0.0","1.2","5.1","7.2","5.4","0.0","0.0","0.0","63.6","72.1","64.9","3.1","1.0","0.0","0.0","0.0","0.0","9.2","10.6","1.6"
"20241206","인천","남구","1.9","5.2","-0.9","7.5","1.8","5.4","-1.6","0.0","2.5","1.2","8.5","0.0","5.5","10.89","2.03","0.0","52.4","72.4","61.7","1.1","6.3","4.1","0.0","0.0","0.0","11.6","11.7","3.4"
"20241206","인천","강화군","0.1","4.1","-4.5","6.5","0.3","4.9","-4.5","0.0","0.4","1.1","8.4","0.0","5.3","0.0","0.0","0.0","59.8","78.5","64.9","1.5","5.8","0.0","0.0","0.0","0.0","9.8","11.2","1.6"
"20241205","인천","남구","4.1","8.1","0.1","7.0","2.0","5.7","-1.5","0.6","0.0","1.1","6.8","3.7","5.5","9.87","6.31","0.0","63.4","55.0","61.0","3.1","5.1","4.1","0.0","0.0","0.0","11.5","5.1","3.3"
"20241205","인천","강화군","1.9","8.1","-4.0","6.5","0.5","5.2","-4.4","1.3","0.0","1.1","6.2","2.5","5.3","0.0","0.0","0.0","73.9","60.1","64.2","2.9","8.3","0.0","0.0","0.0","0.0","9.4","3.5","1.6"
"20241204","인천","남구","2.6","5.9","-0.9","3.9","2.3","6.2","-1.3","0.0","0.0","1.0","8.5","7.8","5.6","10.87","10.22","0.0","55.6","59.0","60.6","1.1","3.3","4.0","0.0","0.0","0.0","6.8","5.5","3.3"
"20241204","인천","강화군","0.5","5.7","-4.5","1.9","0.8","5.7","-4.2","0.0","0.0","1.0","8.3","6.6","5.5","0.0","0.0","0.0","65.5","71.9","63.8","2.1","5.4","0.0","0.0","0.0","0.0","6.4","4.3","1.6"
"20241203","인천","남구","1.0","3.8","-2.7","1.0","2.8","6.8","-0.8","0.0","0.0","0.8","8.5","8.8","5.5","10.97","11.14","0.0","50.6","56.1","61.4","5.3","0.0","3.9","0.0","0.0","0.0","10.3","7.0","3.3"
"20241203","인천","강화군","0.2","4.0","-4.9","-0.9","1.3","6.2","-3.6","0.0","0.0","0.6","7.9","8.6","5.3","0.0","0.0","0.0","52.8","65.9","64.6","5.4","0.0","0.0","0.0","0.0","0.0","8.0","5.1","1.6"
"20241202","인천","남구","7.4","12.6","1.0","2.8","3.3","7.3","-0.2","0.0","0.0","1.0","3.2","3.9","5.5","6.09","7.77","0.0","79.9","59.9","63.0","2.9","4.6","3.9","0.0","0.0","0.0","10.0","12.7","3.1"
"20241202","인천","강화군","6.5","12.7","-0.4","1.7","1.7","6.8","-3.2","0.0","0.2","0.7","2.3","5.7","5.3","0.0","0.0","0.0","81.0","66.4","66.4","1.6","5.8","0.0","0.0","0.0","0.0","8.1","9.6","1.5"
"20241201","인천","남구","6.8","10.0","3.0","-2.7","3.8","7.7","0.4","2.3","0.0","0.9","2.8","8.6","5.3","7.13","11.52","0.0","87.8","55.8","64.7","5.8","1.1","4.0","4.3","0.0","0.0","6.7","7.0","3.0"
"20241201","인천","강화군","4.6","8.7","-1.1","-4.5","2.1","7.2","-2.6","4.1","0.0","0.8","0.2","8.5","5.2","0.0","0.0","0.0","96.3","66.3","67.6","6.1","0.6","0.0","0.0","0.0","0.0","4.1","8.6","1.5"
"20241130","인천","남구","3.8","5.6","1.6","-3.9","4.2","8.1","0.8","0.0","0.0","0.9","1.4","9.0","5.3","4.25","11.63","0.0","76.9","51.4","65.2","2.6","0.3","4.1","7.2","0.0","0.0","7.9","12.4","3.0"
"20241130","인천","강화군","2.7","6.9","-2.5","-4.7","2.6","7.6","-2.1","0.3","0.0","0.9","2.3","8.6","5.1","0.0","0.0","0.0","84.9","53.0","68.1","4.3","0.6","0.0","0.0","0.0","0.0","5.2","8.6","1.5"
"20241129","인천","남구","1.1","3.9","-2.8","-0.9","4.4","8.2","1.0","0.2","0.0","1.1","5.3","2.6","5.3","7.58","5.19","0.0","75.8","60.5","65.5","2.8","4.4","4.3","10.7","0.0","0.0","7.5","15.2","3.0"
"20241129","인천","강화군","-0.8","3.3","-5.5","-2.3","2.8","7.8","-1.8","0.2","0.0","1.0","4.3","1.7","5.0","0.0","0.0","0.0","84.6","58.9","68.3","3.3","5.1","0.0","0.0","0.0","0.0","4.0","11.8","1.6"
"20241128","인천","남구","0.9","2.7","-1.1","1.2","4.6","8.3","1.2","8.5","0.0","1.3","4.0","5.8","5.2","7.86","9.28","0.0","84.0","59.6","65.8","6.3","3.4","4.5","26.0","0.0","0.0","10.2","11.6","3.1"
"20241128","인천","강화군","0.3","2.9","-2.8","0.1","3.0","7.9","-1.7","0.3","0.0","1.1","4.9","6.6","5.0","0.0","0.0","0.0","81.5","58.3","68.3","6.6","3.9","0.0","0.0","0.0","0.0","8.3","11.3","1.6"
"20241127","인천","남구","-0.3","3.5","-1.6","6.7","4.8","8.6","1.4","25.1","4.6","1.6","0.9","2.7","5.2","1.11","4.94","0.0","94.8","80.9","65.4","9.6","7.1","4.5","19.4","0.0","0.0","16.0","11.2","3.1"
"20241127","인천","강화군","-0.8","1.2","-3.4","6.6","3.2","8.1","-1.4","11.4","11.7","1.3","1.9","1.6","4.9","0.0","0.0","0.0","88.6","86.3","68.2","8.0","8.0","0.0","0.0","0.0","0.0","14.7","9.8","1.6"
"20241126","인천","남구","6.2","12.5","2.0","3.6","5.1","9.0","1.7","21.7","0.0","1.7","1.7","1.7","5.2","6.05","6.64","0.0","83.9","44.8","64.9","8.6","9.3","4.5","0.0","0.0","0.0","19.0","5.6","3.1"
"20241126","인천","강화군","5.5","11.9","0.3","2.9","3.5","8.5","-1.2","17.1","0.4","1.5","1.6","1.3","4.8","0.0","0.0","0.0","86.5","59.0","68.3","8.3","9.4","0.0","0.0","0.0","0.0","13.9","4.6","1.6"
"20241125","인천","남구","11.2","16.4","5.3","-1.8","5.4","9.3","1.9","0.0","0.0","1.7","6.0","9.1","5.3","9.15","11.97","0.0","55.0","46.5","65.0","6.1","1.5","4.4","0.0","0.0","0.0","11.3","8.7","3.1"
"20241125","인천","강화군","8.7","14.5","0.3","-2.5","3.6","8.8","-1.1","0.0","0.0","1.4","5.9","8.8","4.9","0.0","0.0","0.0","63.3","48.0","68.8","6.1","2.4","0.0","0.0","0.0","0.0","6.6","7.4","1.6"
"20241124","인천","남구","7.5","11.8","3.2","-1.4","5.7","9.7","2.2","0.0","0.0","1.7","8.7","8.6","5.3","11.16","11.67","0.0","57.6","56.4","64.5","0.6","0.8","4.3","0.0","0.0","0.0","5.6","12.2","3.1"
"20241124","인천","강화군","4.5","11.7","-1.0","-1.9","3.9","9.1","-0.9","0.0","0.0","1.4","8.6","8.7","5.0","0.0","0.0","0.0","66.0","54.5","68.9","1.1","0.3","0.0","0.0","0.0","0.0","4.4","10.7","1.6"
"20241123","인천","남구","6.5","12.2","1.9","9.2","5.8","9.9","2.3","0.0","0.0","1.6","8.6","4.9","5.6","11.25","8.49","0.0","46.9","76.6","63.7","0.6","4.8","4.2","0.0","0.0","0.0","5.4","14.5","3.0"
"20241123","인천","강화군","4.9","11.1","-0.7","8.5","4.0","9.2","-0.9","0.0","0.0","1.3","8.7","5.7","5.3","0.0","0.0","0.0","51.1","76.1","68.6","0.0","3.9","0.0","0.0","0.0","0.0","5.0","11.3","1.6"
"20241122","인천","남구","6.5","9.3","4.2","10.4","5.9","9.9","2.3","0.0","0.0","1.2","8.9","0.7","5.6","11.99","6.9","0.0","46.6","71.4","63.0","0.0","7.6","4.1","0.0","0.0","0.0","9.4","9.7","3.0"
"20241122","인천","강화군","6.2","9.8","1.7","9.5","4.1","9.2","-0.8","0.0","0.0","1.1","8.8","0.3","5.4","0.0","0.0","0.0","43.3","80.5","68.0","0.0","8.9","0.0","0.0","0.0","0.0","9.2","6.7","1.6"
"20241121","인천","남구","10.1","13.7","6.6","8.0","5.9","10.0","2.2","0.0","0.0","1.8","3.9","9.0","5.7","6.78","12.09","0.0","74.9","64.6","62.4","3.4","0.0","4.1","0.0","0.0","0.0","11.9","5.1","3.1"
"20241121","인천","강화군","9.6","14.3","3.6","5.1","4.2","9.4","-1.0","0.1","0.0","1.4","4.6","9.1","5.5","0.0","0.0","0.0","77.1","79.6","67.5","4.1","0.6","0.0","0.0","0.0","0.0","8.6","5.6","1.7"
"20241120","인천","남구","6.9","9.8","3.5","6.5","5.9","10.0","2.2","0.7","0.0","1.8","0.6","9.0","5.8","3.65","12.51","0.0","64.3","56.0","61.4","6.5","0.0","4.0","0.0","0.0","0.0","5.0","6.6","3.2"
"20241120","인천","강화군","5.2","8.2","-0.1","4.6","4.2","9.4","-0.9","0.0","0.0","1.6","0.1","9.1","5.7","0.0","0.0","0.0","72.8","63.6","66.4","7.5","0.0","0.0","0.0","0.0","0.0","3.7","5.8","1.7"
"20241119","인천","남구","4.9","9.2","0.4","7.1","6.1","10.2","2.6","0.0","0.0","1.9","6.7","4.7","5.7","8.91","7.99","0.0","52.5","69.0","61.6","4.8","3.1","4.0","0.0","0.0","0.0","5.3","12.9","3.2"
"20241119","인천","강화군","2.6","8.9","-3.6","5.9","4.5","9.6","-0.6","0.0","0.0","1.7","6.4","5.9","5.6","0.0","0.0","0.0","59.4","72.5","66.4","5.5","2.6","0.0","0.0","0.0","0.0","4.2","9.3","1.7"
"20241118","인천","남구","2.8","5.9","0.7","1.0","6.4","10.5","2.8","0.0","0.0","2.1","9.0","8.6","5.7","13.01","12.21","0.0","31.1","62.5","61.6","0.9","0.4","4.0","0.0","0.0","0.0","13.5","16.6","3.1"
"20241118","인천","강화군","1.9","5.8","-3.0","0.4","4.8","10.0","-0.3","0.0","0.0","1.8","9.2","9.0","5.6","0.0","0.0","0.0","33.9","62.6","66.4","1.0","0.1","0.0","0.0","0.0","0.0","12.6","14.0","1.7"
"20241117","인천","남구","7.0","13.6","3.2","1.6","6.7","10.7","3.2","0.0","2.3","2.0","4.5","3.5","5.7","8.84","5.95","0.0","43.3","60.5","61.7","5.0","3.9","4.1","0.0","0.0","0.0","15.2","14.5","3.1"
"20241117","인천","강화군","6.5","13.0","3.3","0.9","5.1","10.3","0.0","0.0","0.0","1.7","5.0","4.4","5.6","0.0","0.0","0.0","39.3","58.6","66.3","5.0","3.0","0.0","0.0","0.0","0.0","13.3","12.5","1.7"
"20241116","인천","남구","16.5","21.3","13.6","7.1","7.1","11.1","3.7","5.8","10.1","1.3","2.3","0.0","5.8","6.28","1.25","0.0","76.4","81.9","61.7","7.4","9.9","4.0","0.0","0.0","0.0","10.0","9.8","3.1"
"20241116","인천","강화군","15.7","21.0","13.0","6.2","5.5","10.6","0.6","5.4","8.8","1.2","1.7","0.0","5.7","0.0","0.0","0.0","80.3","92.4","65.8","7.5","9.5","0.0","0.0","0.0","0.0","9.0","9.0","1.7"
"20241115","인천","남구","17.0","21.4","14.1","7.4","7.8","11.7","4.3","0.1","0.0","1.5","4.3","0.7","5.5","8.79","5.51","0.0","65.9","71.0","62.6","7.1","6.4","4.3","0.0","0.0","0.0","6.8","4.1","3.0"
"20241115","인천","강화군","15.7","20.3","12.2","4.9","6.2","11.3","1.3","0.2","0.0","1.4","5.1","0.1","5.4","0.0","0.0","0.0","74.0","83.9","66.5","6.3","7.0","0.0","0.0","0.0","0.0","4.9","3.3","1.7"
"20241114","인천","남구","15.4","17.3","13.7","5.5","8.2","12.2","4.6","0.1","0.0","1.4","0.1","9.1","5.8","3.83","12.24","0.0","66.9","67.0","62.7","9.1","1.8","4.1","0.0","0.0","0.0","6.3","4.6","3.0"
"20241114","인천","강화군","13.8","16.5","10.0","3.1","6.7","11.7","1.7","0.2","0.0","1.4","0.0","9.0","5.7","0.0","0.0","0.0","78.8","81.8","66.5","8.5","2.0","0.0","0.0","0.0","0.0","4.3","5.8","1.7"
"20241113","인천","남구","14.3","20.2","9.7","2.5","8.7","12.7","5.2","0.0","0.0","1.7","7.7","9.3","5.7","11.28","13.5","0.0","66.8","55.1","63.7","2.6","0.0","4.1","0.0","0.0","0.0","7.7","8.2","3.0"
"20241113","인천","강화군","11.4","18.9","4.6","0.6","7.3","12.2","2.3","0.0","0.0","1.7","8.6","9.4","5.6","0.0","0.0","0.0","70.1","64.5","66.8","3.5","0.3","0.0","0.0","0.0","0.0","5.5","7.6","1.8"
"20241112","인천","남구","14.0","17.8","11.4","1.4","9.3","13.2","5.8","0.0","0.0","1.8","8.9","8.4","5.5","12.37","13.0","0.0","69.5","56.6","64.3","2.0","1.0","4.3","0.0","0.0","0.0","7.1","8.9","3.0"
"20241112","인천","강화군","12.6","17.7","6.5","0.4","7.8","12.7","2.9","0.0","0.0","1.8","9.2","9.2","5.5","0.0","0.0","0.0","69.4","63.5","67.2","1.6","0.0","0.0","0.0","0.0","0.0","6.9","7.6","1.8"
"20241111","인천","남구","14.2","19.1","11.0","1.5","9.6","13.6","6.1","0.0","0.0","1.9","9.1","6.3","5.5","12.08","10.51","0.0","66.8","48.8","64.0","2.3","2.5","4.4","0.0","0.0","0.0","5.3","8.6","3.0"
"20241111","인천","강화군","13.1","18.9","7.4","0.9","8.2","13.1","3.2","0.0","0.0","2.0","9.3","6.5","5.5","0.0","0.0","0.0","73.6","49.4","67.0","2.5","1.9","0.0","0.0","0.0","0.0","6.4","9.4","1.9"
"20241110","인천","남구","14.6","19.2","11.9","2.9","9.8","13.7","6.2","0.0","0.0","2.3","7.1","9.3","5.6","11.0","14.01","0.0","68.4","51.8","64.1","4.1","1.1","4.3","0.0","0.0","0.0","4.7","11.8","3.0"
"20241110","인천","강화군","12.7","18.9","7.6","2.3","8.3","13.3","3.3","0.0","0.0","2.2","7.0","9.5","5.5","0.0","0.0","0.0","65.6","48.5","66.6","4.3","1.3","0.0","0.0","0.0","0.0","5.4","10.2","1.9"
