"조회일자","지역(시)","지역(군)","평균 기온(°C)","최고 기온(°C)","최저 기온(°C)","전년 기온(°C)","평년 기온(°C)","평년 최고 기온(°C)","평년 최저 기온(°C)","평균 강수량(mm)","전년 강수량(mm)","평년 강수량(mm)","평균 일조시간(hr)","전년 일조시간(hr)","평년 일조시간(hr)","평균 일사량(MJ/㎡)","전년 일사량(MJ/㎡)","평년 일사량(MJ/㎡)","평균 습도(%)","전년 습도(%)","평년 습도(%)","평균 운량(1/10)","전년 운량(1/10)","평년 운량(1/10)","평균 적설량(cm)","전년 적설량(cm)","평년 적설량(cm)","평균 순간최대풍속(m/s)","전년 순간최대풍속(m/s)","평년 순간최대풍속(m/s)"
"20241217","서울","종로구","-0.8","3.8","-3.5","-9.8","-0.6","3.3","-4.1","0.0","0.0","0.5","6.2","9.0","5.6","8.26","11.81","0.0","51.8","48.9","56.3","1.1","0.0","3.5","0.0","0.0","0.0","8.3","10.2","2.3"
"20241216","서울","종로구","-0.2","3.9","-3.3","-4.1","-0.6","3.2","-4.1","0.0","1.5","0.7","3.8","4.6","5.3","5.61","8.49","0.0","65.9","68.9","56.6","3.1","5.6","3.6","0.0","1.0","0.0","6.6","17.9","2.3"
"20241215","서울","종로구","1.2","5.4","-2.2","4.9","-0.4","3.5","-4.0","0.0","31.1","0.7","6.0","0.0","5.4","8.76","1.48","0.0","54.1","95.4","56.3","2.8","10.0","3.5","0.0","0.0","0.0","11.3","11.9","2.4"
"20241214","서울","종로구","-0.8","2.5","-3.6","7.6","-0.2","3.6","-3.7","0.0","17.0","0.7","9.0","0.0","5.5","11.11","1.46","0.0","51.0","85.8","56.3","1.3","10.0","3.5","0.0","0.0","0.0","8.3","11.7","2.3"
"20241213","서울","종로구","1.0","4.5","-1.5","6.8","0.0","3.8","-3.5","0.0","0.0","0.7","5.2","2.3","5.5","7.14","6.06","0.0","42.1","74.1","56.4","5.0","6.3","3.5","0.0","0.0","0.0","9.5","7.0","2.3"
"20241212","서울","종로구","0.5","5.4","-3.2","5.4","0.4","4.3","-3.3","0.0","0.4","0.8","6.7","3.5","5.1","10.06","6.08","0.0","45.8","75.6","57.5","4.5","4.9","3.9","0.0","0.0","0.0","7.3","13.3","2.3"
"20241211","서울","종로구","3.0","8.2","0.2","8.9","0.7","4.6","-3.0","0.0","11.4","0.7","6.9","0.0","5.3","8.65","1.54","0.0","50.3","82.9","57.6","4.6","10.0","3.8","0.0","0.0","0.0","5.7","0.0","2.3"
"20241210","서울","종로구","2.6","6.9","-1.9","11.4","0.9","4.7","-2.7","0.0","0.0","0.9","8.4","0.0","5.1","10.52","0.0","0.0","58.9","67.9","58.9","3.9","5.6","4.0","0.0","0.0","0.0","9.0","0.0","2.3"
"20241209","서울","종로구","1.0","7.4","-3.8","13.7","1.2","5.0","-2.3","0.0","0.0","0.9","8.3","0.8","4.9","10.61","4.05","0.0","56.1","82.9","59.4","0.8","8.3","4.3","0.0","0.0","0.0","5.0","7.3","2.3"
"20241208","서울","종로구","-0.2","4.1","-3.9","11.2","1.2","5.0","-2.4","0.0","0.0","1.1","9.1","5.3","4.9","11.62","7.54","0.0","46.5","73.4","59.3","0.0","1.4","4.4","0.0","0.0","0.0","8.2","13.5","2.2"
"20241207","서울","종로구","0.2","4.6","-2.5","6.6","1.1","4.9","-2.5","0.0","0.0","1.0","7.2","6.7","5.1","10.86","9.35","0.0","56.9","64.0","58.3","0.9","1.9","4.2","0.0","0.0","0.0","9.6","12.6","2.3"
"20241206","서울","종로구","2.1","5.2","-0.4","6.1","1.2","5.2","-2.4","0.0","3.8","1.1","9.1","0.0","5.1","11.69","1.87","0.0","49.3","76.1","58.0","0.1","6.3","4.2","0.0","0.0","0.0","11.7","9.0","2.3"
"20241205","서울","종로구","3.9","8.8","-0.1","6.8","1.4","5.4","-2.3","1.8","0.0","1.1","6.7","6.8","5.2","9.89","8.09","0.0","62.8","55.4","57.2","2.5","3.8","4.2","0.0","0.0","0.0","9.7","5.9","2.3"
"20241204","서울","종로구","3.1","6.9","-0.6","2.7","1.7","5.8","-2.0","0.0","0.0","1.1","8.9","8.2","5.3","11.12","10.39","0.0","52.1","59.5","56.9","1.3","2.5","4.0","0.0","0.0","0.0","7.6","4.3","2.3"
"20241203","서울","종로구","1.3","5.2","-2.4","0.8","2.3","6.4","-1.4","0.0","0.0","0.8","8.9","9.1","5.1","11.61","11.62","0.0","48.6","56.3","57.7","3.0","0.0","4.0","0.0","0.0","0.0","8.3","5.0","2.3"
"20241202","서울","종로구","6.4","13.0","0.6","2.0","2.9","7.1","-0.8","0.0","0.0","1.0","2.3","4.0","5.1","5.09","8.25","0.0","79.9","60.8","59.1","2.6","4.0","3.9","0.0","0.0","0.0","9.5","11.0","2.2"
"20241201","서울","종로구","5.2","8.2","1.6","-3.2","3.4","7.5","-0.2","0.5","0.0","1.0","2.4","9.2","5.0","7.01","12.2","0.0","89.3","55.3","60.7","5.9","0.1","4.1","5.3","0.0","0.0","5.8","7.5","2.2"
"20241130","서울","종로구","2.5","5.6","-0.5","-4.3","3.9","8.0","0.3","0.0","0.0","1.0","2.4","9.2","4.9","4.74","12.44","0.0","81.6","48.5","60.9","4.1","0.0","4.2","7.9","0.0","0.0","5.6","8.3","2.2"
"20241129","서울","종로구","0.2","3.4","-3.4","-1.4","4.1","8.2","0.5","0.0","0.0","1.2","5.4","2.7","4.8","8.35","4.75","0.0","76.3","58.9","61.1","2.4","4.4","4.4","0.0","0.0","0.0","5.7","10.7","2.2"
"20241128","서울","종로구","0.8","3.4","-1.7","1.3","4.3","8.3","0.7","4.9","0.0","1.4","4.5","6.3","4.7","8.16","9.85","0.0","82.0","57.5","61.2","5.4","2.3","4.5","28.6","0.0","0.0","9.1","9.5","2.2"
"20241127","서울","종로구","-0.4","1.2","-1.3","6.2","4.4","8.5","0.8","22.4","3.6","1.6","0.3","0.9","4.7","0.82","2.35","0.0","90.6","82.9","61.4","9.1","6.8","4.6","20.1","0.0","0.0","11.5","11.0","2.3"
"20241126","서울","종로구","5.8","12.7","1.0","4.0","4.7","8.8","1.0","26.0","0.0","1.6","0.9","1.4","4.6","4.35","6.39","0.0","86.4","43.6","60.9","9.6","8.9","4.6","0.9","0.0","0.0","14.1","4.4","2.2"
"20241125","서울","종로구","10.1","15.4","3.6","-1.3","4.9","9.1","1.1","0.0","0.0","1.6","6.8","9.1","4.8","9.9","12.67","0.0","57.6","42.8","61.4","5.8","1.8","4.5","0.0","0.0","0.0","9.4","6.4","2.2"
"20241124","서울","종로구","7.4","14.2","2.6","-1.5","5.2","9.5","1.4","0.0","0.0","1.6","9.1","8.6","4.9","11.89","12.67","0.0","58.4","51.8","61.2","1.1","0.3","4.4","0.0","0.0","0.0","5.2","10.4","2.2"
"20241123","서울","종로구","6.4","12.6","1.5","9.9","5.3","9.7","1.4","0.0","0.1","1.4","9.2","5.0","5.2","11.87","8.41","0.0","47.1","71.1","60.5","1.4","4.4","4.2","0.0","0.0","0.0","6.5","12.5","2.1"
"20241122","서울","종로구","6.2","10.6","3.3","9.5","5.3","9.6","1.4","0.0","0.0","1.1","9.2","6.5","5.3","12.57","10.28","0.0","48.0","68.1","60.0","0.0","4.0","4.1","0.0","0.0","0.0","7.4","5.8","2.1"
"20241121","서울","종로구","9.7","14.1","6.0","7.4","5.3","9.8","1.3","0.0","0.0","2.0","3.2","9.3","5.4","6.57","12.57","0.0","71.9","59.6","59.2","4.8","0.0","4.0","0.0","0.0","0.0","9.0","4.7","2.2"
"20241120","서울","종로구","6.5","9.6","2.4","6.2","5.3","9.7","1.3","0.0","0.0","2.2","0.3","9.3","5.5","3.75","12.93","0.0","65.8","58.4","58.1","7.6","0.0","3.9","0.0","0.0","0.0","4.5","5.1","2.2"
"20241119","서울","종로구","5.7","11.3","0.3","5.9","5.5","9.9","1.7","0.0","0.0","2.3","7.4","5.4","5.4","9.9","7.79","0.0","49.5","68.3","58.5","4.8","2.6","3.9","0.0","0.0","0.0","5.3","10.0","2.3"
"20241118","서울","종로구","2.8","7.9","-0.7","0.6","5.9","10.2","1.9","0.0","0.0","2.4","9.3","9.3","5.4","13.68","12.88","0.0","30.9","58.9","58.6","0.6","0.0","4.0","0.0","0.0","0.0","10.4","13.2","2.3"
"20241117","서울","종로구","7.0","14.4","2.1","1.6","6.2","10.5","2.4","0.0","0.0","2.3","4.1","5.0","5.4","8.47","7.42","0.0","47.6","59.3","58.2","5.0","4.3","4.0","0.0","0.0","0.0","10.0","11.7","2.3"
"20241116","서울","종로구","17.0","22.6","14.4","6.6","6.7","11.0","3.0","6.5","8.4","1.3","0.0","0.0","5.5","0.0","1.09","0.0","72.5","85.0","58.3","7.5","9.0","3.9","0.0","0.0","0.0","9.3","8.3","2.3"
"20241115","서울","종로구","17.0","21.5","13.7","7.0","7.4","11.7","3.7","0.0","0.0","1.3","5.5","6.9","5.1","9.84","10.47","0.0","65.1","71.4","59.4","6.8","4.0","4.2","0.0","0.0","0.0","5.4","7.1","2.2"
"20241114","서울","종로구","14.8","16.8","13.2","5.0","7.8","12.2","4.0","0.1","0.0","1.4","0.0","9.3","5.4","3.57","12.94","0.0","68.4","66.1","59.3","8.5","2.3","4.1","0.0","0.0","0.0","4.9","6.6","2.2"
"20241113","서울","종로구","14.2","21.3","8.3","2.0","8.3","12.7","4.6","0.0","0.0","1.6","8.6","9.5","5.3","12.26","14.18","0.0","62.9","54.0","60.0","2.4","0.0","4.1","0.0","0.0","0.0","7.5","7.3","2.3"
"20241112","서울","종로구","14.3","19.2","11.0","1.2","8.9","13.2","5.1","0.0","0.0","1.7","9.3","9.5","5.0","13.02","14.17","0.0","66.8","53.8","60.7","2.4","0.0","4.4","0.0","0.0","0.0","6.9","9.1","2.3"
"20241111","서울","종로구","14.6","21.8","9.7","1.7","9.2","13.6","5.4","0.0","0.0","1.9","9.3","7.0","5.1","12.95","10.9","0.0","64.5","47.9","60.6","1.8","1.9","4.4","0.0","0.0","0.0","5.0","6.7","2.3"
"20241110","서울","종로구","14.4","21.0","10.3","3.4","9.4","13.8","5.5","0.0","0.0","2.2","6.8","9.0","5.2","11.42","14.52","0.0","64.0","53.1","60.5","3.9","1.1","4.4","0.0","0.0","0.0","6.2","12.7","2.4"
"20241109","서울","종로구","12.9","20.3","6.8","11.4","9.8","14.2","5.9","0.0","5.1","2.4","8.9","2.1","4.9","13.18","6.78","0.0","55.8","73.1","61.2","2.0","5.6","4.6","0.0","0.0","0.0","3.6","10.4","2.4"
"20241108","서울","종로구","10.2","18.1","3.1","8.4","10.3","14.8","6.3","0.0","0.0","2.4","9.6","9.4","4.8","13.87","13.65","0.0","50.8","55.1","61.7","0.8","2.6","4.7","0.0","0.0","0.0","4.2","5.1","2.3"
"20241107","서울","종로구","7.8","15.7","1.6","5.8","10.7","15.4","6.5","0.0","0.0","2.4","9.7","8.4","5.0","14.42","14.34","0.0","48.1","62.5","62.3","0.0","1.6","4.5","0.0","0.0","0.0","4.7","16.5","2.2"
"20241106","서울","종로구","7.5","12.5","4.1","13.3","11.0","15.8","6.6","0.0","45.8","2.2","9.7","0.8","5.2","14.98","4.42","0.0","46.1","84.9","62.5","0.0","9.4","4.2","0.0","0.0","0.0","8.5","16.9","2.1"
"20241105","서울","종로구","9.1","14.7","5.6","17.3","11.2","16.2","6.6","0.0","10.4","1.4","8.8","0.0","5.5","13.47","3.75","0.0","49.8","87.0","61.9","2.8","9.1","3.9","0.0","0.0","0.0","7.9","10.6","2.0"
"20241104","서울","종로구","14.8","18.3","8.9","17.4","11.1","16.1","6.5","0.1","0.0","1.2","6.7","2.8","5.9","11.74","8.32","0.0","62.0","75.5","61.2","5.3","5.6","3.6","0.0","0.0","0.0","11.1","7.1","2.0"
"20241103","서울","종로구","17.6","23.5","13.0","19.5","10.8","15.9","6.2","0.0","8.5","1.0","8.2","1.2","6.2","13.13","6.1","0.0","71.1","83.3","60.2","2.5","7.9","3.4","0.0","0.0","0.0","8.5","9.0","2.0"
"20241102","서울","종로구","18.1","25.1","13.0","20.8","10.7","15.7","6.1","0.0","0.0","1.2","9.6","8.0","6.1","14.31","12.86","0.0","58.9","70.9","59.2","1.8","4.6","3.5","0.0","0.0","0.0","8.4","11.0","2.1"
"20241101","서울","종로구","15.3","18.7","12.9","19.0","10.6","15.7","6.1","0.0","0.0","1.2","0.1","0.0","6.3","5.83","2.23","0.0","70.8","81.8","58.1","9.8","9.0","3.5","0.0","0.0","0.0","5.0","8.0","2.1"
"20241031","서울","종로구","15.9","22.6","11.0","16.5","10.8","15.7","6.4","0.0","0.0","1.3","9.4","5.2","6.2","14.38","10.57","0.0","67.8","76.0","58.2","1.8","5.8","3.6","0.0","0.0","0.0","4.7","7.2","2.1"
"20241030","서울","종로구","15.7","21.4","11.4","15.1","11.1","16.1","6.7","0.0","0.0","1.4","9.6","9.3","6.2","14.75","13.71","0.0","71.3","72.0","58.4","1.3","1.1","3.7","0.0","0.0","0.0","6.6","5.3","2.1"
"20241029","서울","종로구","15.0","18.3","13.4","14.9","11.4","16.5","6.9","0.0","0.0","1.5","0.2","9.7","6.4","6.22","15.3","0.0","64.6","61.6","58.3","6.0","0.0","3.4","0.0","0.0","0.0","7.5","5.8","2.0"
"20241028","서울","종로구","15.7","20.4","12.3","14.2","11.7","16.8","7.3","0.0","0.0","1.2","1.9","9.7","6.7","8.92","15.3","0.0","75.9","62.9","58.4","8.3","0.0","3.1","0.0","0.0","0.0","7.9","5.0","2.0"
"20241027","서울","종로구","16.0","18.8","14.0","15.7","12.2","17.2","7.8","0.0","0.0","1.5","0.2","4.6","6.5","5.27","10.07","0.0","79.4","71.1","59.9","8.3","3.8","3.2","0.0","0.0","0.0","4.7","6.1","2.1"
"20241026","서울","종로구","17.0","24.0","10.7","17.2","12.7","17.7","8.3","0.0","0.0","1.9","9.7","0.8","6.6","16.04","5.79","0.0","68.3","79.4","60.7","2.8","8.9","3.2","0.0","0.0","0.0","6.2","8.7","2.1"
"20241025","서울","종로구","14.9","21.5","8.7","16.6","13.0","18.0","8.6","0.0","0.0","1.9","7.9","6.0","6.6","14.88","11.4","0.0","64.1","78.6","60.8","4.0","4.0","3.2","0.0","0.0","0.0","5.1","4.4","2.1"
"20241024","서울","종로구","12.5","18.4","7.1","15.6","13.3","18.4","9.1","0.0","0.0","1.9","9.9","3.7","6.3","16.03","9.34","0.0","71.4","78.5","61.0","0.0","5.0","3.5","0.0","0.0","0.0","8.1","5.8","2.1"
"20241023","서울","종로구","12.7","15.5","9.4","15.2","13.9","18.9","9.5","2.3","0.0","2.2","2.9","6.5","6.3","9.76","12.64","0.0","75.3","73.8","61.7","5.9","3.8","3.6","0.0","0.0","0.0","13.3","5.9","2.1"
"20241022","서울","종로구","15.5","16.6","14.9","12.5","14.2","19.5","9.8","20.6","0.0","1.9","0.0","8.6","6.4","1.27","14.58","0.0","90.8","67.3","61.9","10.0","4.3","3.6","0.0","0.0","0.0","9.0","6.9","2.0"
"20241021","서울","종로구","14.8","19.3","9.7","10.4","14.5","19.8","10.0","0.0","1.1","1.4","1.1","8.6","6.5","8.92","16.7","0.0","66.4","54.8","61.6","8.6","1.1","3.4","0.0","0.0","0.0","8.2","9.9","2.0"
"20241020","서울","종로구","13.4","17.8","10.5","11.6","14.7","20.1","10.1","0.0","0.0","1.2","10.0","10.1","6.7","17.47","17.9","0.0","56.0","46.9","61.6","1.4","1.3","3.3","0.0","0.0","0.0","11.1","12.1","1.9"
"20241019","서울","종로구","16.6","21.1","12.4","17.0","14.8","20.2","10.2","1.0","8.2","1.0","2.1","0.0","6.9","8.19","2.88","0.0","75.0","82.5","62.0","6.6","9.5","3.1","0.0","0.0","0.0","13.6","6.4","1.9"
"20241018","서울","종로구","17.4","18.8","16.2","15.7","14.8","20.2","10.2","47.1","0.0","1.2","0.0","8.3","6.9","1.54","14.37","0.0","86.1","67.0","61.9","9.6","4.0","3.2","0.0","0.0","0.0","8.7","8.1","1.9"
"20241017","서울","종로구","19.0","25.7","13.8","13.8","14.8","20.1","10.2","0.0","0.0","1.3","7.5","10.4","6.8","14.7","17.85","0.0","70.4","55.6","61.8","4.4","0.0","3.3","0.0","0.0","0.0","5.0","5.1","1.9"
"20241016","서울","종로구","18.2","24.2","14.4","14.7","14.9","20.2","10.4","0.0","0.0","1.3","6.8","10.4","6.9","13.84","18.0","0.0","76.9","57.0","61.6","2.8","0.0","3.4","0.0","0.0","0.0","4.8","6.3","1.9"
"20241015","서울","종로구","19.2","21.9","17.6","16.1","15.1","20.4","10.5","0.5","0.0","1.6","0.0","6.1","6.9","4.59","13.73","0.0","85.0","80.0","61.4","7.3","2.0","3.6","0.0","0.0","0.0","6.0","8.2","2.0"
"20241014","서울","종로구","19.3","21.5","17.6","14.7","15.4","20.7","10.8","0.0","5.8","1.9","0.0","2.5","6.9","4.71","6.54","0.0","70.3","84.9","61.0","9.4","5.5","3.7","0.0","0.0","0.0","4.9","4.8","2.0"
"20241013","서울","종로구","18.3","22.6","12.6","17.5","15.7","21.0","11.1","0.0","0.0","1.7","4.7","2.5","7.0","11.43","9.14","0.0","67.0","69.6","61.1","6.4","7.6","3.7","0.0","0.0","0.0","6.7","4.8","2.0"
"20241012","서울","종로구","18.3","24.7","13.4","17.5","16.1","21.3","11.6","0.0","0.0","1.8","10.4","7.3","6.9","18.19","14.4","0.0","60.6","62.4","61.7","0.0","4.1","3.9","0.0","0.0","0.0","4.8","4.6","2.0"
"20241011","서울","종로구","18.6","24.4","13.9","17.6","16.5","21.7","12.0","0.0","0.0","1.9","9.5","10.0","6.8","16.05","17.49","0.0","68.8","57.5","62.0","0.6","0.5","4.0","0.0","0.0","0.0","6.9","6.1","1.9"
"20241010","서울","종로구","18.8","24.1","15.3","17.1","16.8","21.9","12.3","0.0","0.0","1.6","6.3","10.6","7.0","13.91","18.62","0.0","66.3","67.1","62.5","4.5","0.0","3.9","0.0","0.0","0.0","5.1","6.3","1.9"
"20241009","서울","종로구","18.8","24.4","13.9","17.4","17.1","22.2","12.6","0.0","1.2","1.4","8.1","4.2","6.9","16.61","11.77","0.0","64.1","68.1","63.3","4.8","6.0","3.9","0.0","0.0","0.0","6.6","7.7","1.9"
"20241008","서울","종로구","17.7","23.9","12.7","17.1","17.3","22.4","12.8","0.0","0.0","1.6","6.8","0.0","7.0","14.54","5.92","0.0","73.9","67.1","63.1","1.3","8.4","3.9","0.0","0.0","0.0","6.6","6.6","1.9"
"20241007","서울","종로구","16.9","20.7","14.0","16.8","17.3","22.6","12.8","0.0","0.0","1.5","1.8","5.2","7.3","9.33","13.16","0.0","73.9","62.6","62.4","6.6","7.8","3.7","0.0","0.0","0.0","5.1","6.0","1.9"
"20241006","서울","종로구","15.4","17.9","12.3","15.5","17.4","22.6","12.8","0.0","0.0","1.4","0.0","8.8","7.3","3.65","17.92","0.0","73.5","55.3","62.3","8.9","5.6","3.9","0.0","0.0","0.0","4.7","6.1","2.0"
"20241005","서울","종로구","17.5","24.4","11.6","14.2","17.4","22.6","13.1","0.0","0.0","1.8","9.7","10.6","7.0","17.31","19.99","0.0","60.4","46.1","62.7","3.6","2.3","4.2","0.0","0.0","0.0","4.9","7.8","2.0"
"20241004","서울","종로구","17.6","24.2","11.9","17.3","17.6","22.6","13.2","0.0","14.7","2.0","10.9","5.3","6.9","20.32","12.11","0.0","60.0","75.5","63.5","0.0","5.8","4.3","0.0","0.0","0.0","6.0","11.3","2.0"
"20241003","서울","종로구","16.4","22.5","10.8","17.5","17.8","22.7","13.5","0.0","0.0","2.1","7.3","3.0","6.4","15.9","9.4","0.0","59.0","66.3","64.8","2.0","4.9","4.5","0.0","0.0","0.0","7.9","5.0","2.0"
"20241002","서울","종로구","14.9","19.9","11.6","18.2","18.0","22.9","13.9","0.0","0.0","3.1","9.5","10.3","6.3","20.66","19.93","0.0","48.8","53.8","65.9","2.0","2.0","4.6","0.0","0.0","0.0","8.3","8.5","2.0"
"20241001","서울","종로구","18.3","21.7","13.3","18.4","18.4","23.1","14.3","2.5","0.0","3.8","2.2","10.4","6.0","7.73","20.05","0.0","67.5","59.5","66.6","5.9","0.1","4.6","0.0","0.0","0.0","10.0","8.5","1.9"
"20240930","서울","종로구","23.0","28.5","18.3","19.7","18.7","23.3","14.7","0.0","4.5","3.7","8.0","1.6","5.7","16.77","7.45","0.0","63.0","77.0","66.3","4.5","6.1","4.8","0.0","0.0","0.0","7.5","9.9","1.9"
"20240929","서울","종로구","23.5","29.0","19.1","21.1","19.1","23.8","15.0","0.0","0.0","3.6","7.3","5.5","5.7","18.06","16.39","0.0","61.5","61.5","65.3","1.5","7.1","4.8","0.0","0.0","0.0","7.4","6.4","1.8"
"20240928","서울","종로구","23.2","27.9","19.2","22.7","19.4","24.1","15.3","0.0","0.0","3.3","8.2","8.4","6.0","18.07","17.06","0.0","59.3","78.3","64.1","3.1","5.0","4.7","0.0","0.0","0.0","9.7","7.2","1.8"
"20240927","서울","종로구","22.7","28.0","19.1","21.5","19.7","24.5","15.5","0.0","4.4","2.1","7.9","0.1","6.1","16.45","6.65","0.0","72.8","90.1","63.5","2.6","9.1","4.7","0.0","0.0","0.0","9.5","5.6","1.8"
"20240926","서울","종로구","23.6","28.0","21.1","19.9","20.0","24.8","15.8","1.2","27.8","2.1","5.9","0.0","6.2","14.01","2.33","0.0","75.1","95.8","63.9","4.8","10.0","4.7","0.0","0.0","0.0","6.5","5.7","1.8"
"20240925","서울","종로구","23.3","27.3","18.6","21.6","20.2","25.2","15.9","0.0","1.9","1.8","6.1","1.3","6.7","13.51","11.15","0.0","65.6","66.4","63.7","5.8","9.6","4.4","0.0","0.0","0.0","5.8","6.2","1.8"
"20240924","서울","종로구","21.0","26.9","15.6","21.8","20.2","25.2","15.9","0.0","0.0","1.5","11.1","9.0","6.9","22.03","19.16","0.0","57.9","56.4","63.5","1.0","5.4","4.2","0.0","0.0","0.0","6.1","8.4","1.9"
"20240923","서울","종로구","20.8","26.1","16.6","21.8","20.1","25.1","15.9","0.0","0.0","4.1","11.4","10.9","6.7","22.31","19.69","0.0","58.3","63.9","64.2","0.8","4.6","4.3","0.0","0.0","0.0","9.7","9.4","1.9"
"20240922","서울","종로구","21.0","26.7","16.9","20.5","20.2","25.1","16.1","0.0","0.0","5.3","7.2","10.4","6.5","19.34","20.37","0.0","67.4","68.4","64.4","4.5","2.0","4.6","0.0","0.0","0.0","9.4","5.6","1.9"
"20240921","서울","종로구","19.3","21.9","17.1","20.1","20.4","25.3","16.2","27.0","0.0","5.8","0.0","2.4","6.5","6.31","13.28","0.0","82.3","70.9","63.8","8.5","7.1","4.6","0.0","0.0","0.0","12.2","10.6","2.0"
"20240920","서울","종로구","25.0","28.6","17.9","20.6","20.7","25.5","16.5","54.5","35.8","6.9","0.1","0.0","6.5","3.58","2.53","0.0","89.8","90.4","63.9","10.0","9.4","4.7","0.0","0.0","0.0","12.4","9.9","2.0"
"20240919","서울","종로구","29.1","32.6","25.6","24.1","21.0","25.8","16.9","0.0","0.0","8.0","1.4","1.3","6.3","11.47","8.98","0.0","77.4","81.1","64.3","8.5","8.6","4.9","0.0","0.0","0.0","4.8","5.5","2.0"
"20240918","서울","종로구","29.4","33.6","26.5","24.7","21.4","26.2","17.3","0.7","0.0","5.8","6.5","4.9","6.3","17.53","13.83","0.0","76.8","79.1","64.0","7.0","3.8","5.0","0.0","0.0","0.0","6.5","7.7","2.1"
